,Unnamed: 0,trade_date,涨停比率,跌停比率,地天板比率,天地板比率,天地板比率剪刀差,涨跌停比率剪刀差,连板比率剪刀差,自由流通市值加权涨跌停比率剪刀差,自由流通市值加权连板比率剪刀差,自由流通市值加权地天与天地板比率剪刀差,pct_chg,HMA_raw30,HMA_raw100,HMA30,HMA100,return,value,30/100涨跌停比率剪刀差,1.15涨跌停比率剪刀差,30/100连板比率剪刀差,1.15连板比率剪刀差,30/100自由流通市值加权涨跌停比率剪刀差,1.15自由流通市值加权涨跌停比率剪刀差,30/100自由流通市值加权连板比率剪刀差,1.15自由流通市值加权连板比率剪刀差,30/100自由流通市值加权地天与天地板比率剪刀差,1.15自由流通市值加权地天与天地板比率剪刀差
0,0,20091009,0.1266666666666665,0.0,0.0,0.0,0.0,0.1266666666666665,0.0,0.1085,0.0,0.0,5.2883,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
1,1,20091012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3817,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
2,2,20091013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4876,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
3,3,20091014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
4,4,20091015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
5,5,20091016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
6,6,20091019,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0136,0.0,0.0,2.6976,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
7,7,20091020,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0019,0.0,0.0,1.4543,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
8,8,20091021,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0042,0.0,0.0,-0.2454,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
9,9,20091022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6519,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
10,10,20091023,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0043,0.0,0.0,1.9697,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
11,11,20091026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
12,12,20091027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9148,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
13,13,20091028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
14,14,20091029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4713,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
15,15,20091030,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0016,0.0,0.0,1.0262,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
16,16,20091102,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0187,0.0,0.0,3.4274,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
17,17,20091103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2562,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
18,18,20091104,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0008,0.0,0.0,0.5374,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
19,19,20091105,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0009,0.0,0.0,0.302,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
20,20,20091106,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0031999999999999,0.0,0.0,0.5399,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
21,21,20091109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
22,22,20091110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
23,23,20091111,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0018,0.0,0.0,-0.2312,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
24,24,20091112,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0017,0.0,0.0,0.1235,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
25,25,20091113,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0033333333333333,0.0031,0.0017,0.0,0.5351,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
26,26,20091116,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0146,0.0,0.0,3.043,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
27,27,20091117,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0019,0.0,0.0,0.0705,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
28,28,20091118,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333,0.0019,0.0019,0.0,0.0517,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
29,29,20091119,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0015,0.0,0.0,0.3363,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
30,30,20091120,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0058,0.0,0.0,-0.3136,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
31,31,20091123,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0031999999999999,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
32,32,20091124,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0009,0.0,0.0,-3.2036,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
33,33,20091125,0.0133333333333333,0.0,0.0,0.0,0.0,0.0133333333333333,0.0,0.0162,0.0,0.0,2.2984,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
34,34,20091126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9634,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
35,35,20091127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9624,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
36,36,20091130,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.045,0.0,0.0,3.8184,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
37,37,20091201,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0017,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
38,38,20091202,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0069999999999999,0.0,0.0,1.025,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
39,39,20091203,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0012,0.0,0.0,-0.1794,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
40,40,20091204,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0162,0.0,0.0,1.4652,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
41,41,20091207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
42,42,20091208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2215,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
43,43,20091209,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0008,0.0,0.0,-1.9189,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
44,44,20091210,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0029,0.0,0.0,0.6403,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
45,45,20091211,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333,0.0034999999999999,0.0034999999999999,0.0,-0.062,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
46,46,20091214,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0031,0.0,0.0,1.0555,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
47,47,20091215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8141,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
48,48,20091216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6312,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
49,49,20091217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2627,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
50,50,20091218,0.0,0.01,0.0,0.0,0.0,-0.01,0.0,-0.0042,0.0,0.0,-2.5406,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
51,51,20091221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
52,52,20091222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6815,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
53,53,20091223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9359,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
54,54,20091224,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0068,0.0,0.0,3.0672,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
55,55,20091225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4081,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
56,56,20091228,0.0133333333333333,0.0,0.0,0.0,0.0,0.0133333333333333,0.0,0.006,0.0,0.0,1.5665,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
57,57,20091229,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0009,0.0,0.0,0.6412,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
58,58,20091230,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0012,0.0,0.0,1.6602,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
59,59,20091231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
60,60,20100104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1314,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
61,61,20100105,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0007,0.0,0.0,0.8149,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
62,62,20100106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.626,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
63,63,20100107,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0011,0.0,0.0,-1.9841,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
64,64,20100108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
65,65,20100111,0.0133333333333333,0.0,0.0,0.0,0.0,0.0133333333333333,0.0,0.0131,0.0,0.0,0.0552,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
66,66,20100112,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0036,0.0,0.0,1.5182,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
67,67,20100113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2185,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
68,68,20100114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4003,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
69,69,20100115,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0023,0.0,0.0,0.3945,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
70,70,20100118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
71,71,20100119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
72,72,20100120,0.0,0.0033333333333333,0.0,0.0,0.0,-0.0033333333333333,0.0,-0.0015,0.0,0.0,-3.2231,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
73,73,20100121,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.001,0.0,0.0,0.4166,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
74,74,20100122,0.0,0.0033333333333333,0.0,0.0,0.0,-0.0033333333333333,0.0,-0.0013,0.0,0.0,-1.2432,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
75,75,20100125,0.0,0.0033333333333333,0.0,0.0,0.0,-0.0033333333333333,0.0,-0.0048,0.0,0.0,-1.1343,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
76,76,20100126,0.0,0.0066666666666666,0.0,0.0,0.0,-0.0066666666666666,0.0,-0.0036,0.0,0.0,-2.4925,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
77,77,20100127,0.0,0.0033333333333333,0.0,0.0,0.0,-0.0033333333333333,0.0,-0.002,0.0,0.0,-1.364,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
78,78,20100128,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0044,0.0,0.0,0.2502,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
79,79,20100129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0753,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
80,80,20100201,0.0033333333333333,0.0033333333333333,0.0,0.0,0.0,0.0,0.0,-0.0009,0.0,0.0,-1.6057,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
81,81,20100202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2067,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
82,82,20100203,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0154,0.0,0.0,2.6866,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
83,83,20100204,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,0.0033333333333333,0.0075,0.0012,0.0,-0.3687,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
84,84,20100205,0.0033333333333333,0.0066666666666666,0.0,0.0,0.0,-0.0033333333333333,0.0,-0.0009999999999999,0.0,0.0,-2.0416,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
85,85,20100208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
86,86,20100209,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0024,0.0,0.0,0.5777,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
87,87,20100210,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.001,0.0,0.0,1.418,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
88,88,20100211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
89,89,20100212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
90,90,20100222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5516,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
91,91,20100223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0735,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
92,92,20100224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4334,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
93,93,20100225,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0023,0.0,0.0,1.4685,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
94,94,20100226,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0012,0.0,0.0,-0.3178,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
95,95,20100301,0.0133333333333333,0.0,0.0,0.0,0.0,0.0133333333333333,0.0033333333333333,0.0093999999999999,0.0007,0.0,1.3029,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
96,96,20100302,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.003,0.0,0.0,-0.3967,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
97,97,20100303,0.01,0.0,0.0,0.0,0.0,0.01,0.0033333333333333,0.0033,0.0015,0.0,0.7201,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
98,98,20100304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5339,0.0,0.0,0.0,0.0,1,1,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
99,99,20100305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,0.0,0.0,0.0,0.0,1,1,,False,,False,,False,,False,0.0,False
100,100,20100308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8103,0.0,0.0,0.0,0.0,1,1,2.323622759325545,True,2.946529681209939,True,3.1109686363946323,True,4.155905786497102,True,0.0,False
101,101,20100309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,0.0,0.0,0.0,0.0,1,1,2.0214709916477633,True,2.586733624233222,True,2.586744290633288,True,3.6014965579977805,True,0.0,False
102,102,20100310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7916,0.0,0.0,0.0,0.0,1,1,1.7260318406875599,True,2.239451826452766,True,2.143585619492918,True,3.0692414866358058,True,0.0,False
103,103,20100311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0911,0.0,0.0,0.0,0.0,1,1,1.4498964712066134,True,1.878877447345515,True,1.7759424853704777,True,2.5180585719797937,True,0.0,False
104,104,20100312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.33,0.0,0.0,0.0,0.0,1,1,1.2204979603291606,True,1.5919574259932097,True,1.480520366653269,True,2.1030904166211872,True,0.0,False
105,105,20100315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5447,0.0,0.0,0.0,0.0,1,1,1.0117618592316264,False,1.345942168946524,True,1.2179268851164435,True,1.765205443884181,True,0.0,False
106,106,20100316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6531,0.0,0.0,0.0,0.0,1,1,0.8100142139131894,False,1.1251991286797092,False,0.9658806141581003,False,1.4764988984330063,True,0.0,False
107,107,20100317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1831,0.0,0.0,0.0,0.0,1,1,0.6009944546021546,False,0.908586093254691,False,0.6983929795841034,False,1.207983945538373,True,0.0,False
108,108,20100318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1943,0.0,0.0,0.0,0.0,1,1,0.3745665194882775,False,0.6894021899828142,False,0.3983752194240799,False,0.9464039671150618,False,0.0,False
109,109,20100319,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0045,0.0,0.0,0.8054,0.0,0.0,0.0,0.0,1,1,0.12259551959720107,False,0.45561558311795625,False,0.0523646139942494,False,0.6668568842257182,False,0.0,False
110,110,20100322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659,0.0,0.0,0.0,0.0,1,1,-0.029582577766650558,False,0.20560216664127245,False,0.16684553585556353,False,0.36730415436614583,False,0.0,False
111,111,20100323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8192,0.0,0.0,0.0,0.0,1,1,-0.19057702376789015,False,-0.0624348945800206,False,0.18022909574002793,False,0.045469972812063685,False,0.0,False
112,112,20100324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,1,1,-0.3259094056058208,False,-0.2914629096830112,False,0.18130468779265255,False,-0.2550649905065012,False,0.0,False
113,113,20100325,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0022,0.0,0.0,-1.4509,0.0,0.0,0.0,0.0,1,1,-0.42546064607184153,False,-0.4892055882812619,False,0.18089383963148678,False,-0.5413368424541716,False,0.0,False
114,114,20100326,0.0066666666666666,0.0,0.0,0.0,0.0,0.0066666666666666,0.0033333333333333,0.0021,0.0007,0.0,1.4206,0.0,0.0,0.0,0.0,1,1,-0.20309702843478014,False,-0.6008072310712732,False,0.40457420431963176,False,-0.7143577867484598,False,0.0,False
115,115,20100329,0.0033333333333333,0.0,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333,0.0014,0.0014,0.0,2.5508,0.0,0.0,0.0,0.0,1,1,0.2219034638948448,False,0.07953830188520326,False,0.7212085642211893,False,-0.2023008754051536,False,0.0,False
116,116,20100330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432,0.0,0.0,0.0,0.0,1,1,0.6344003075784643,False,1.0461039480596142,False,1.064204481024006,False,1.0182565899883826,False,0.0,False
117,117,20100331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6268,0.0,0.0,0.0,0.0,1,1,0.8884383688122542,False,1.5447760549086655,True,1.2569765680834206,True,1.6252078814446507,True,0.0,False
118,118,20100401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3847,0.0,0.0,0.0,0.0,1,1,1.0038858504737649,False,1.7541889986163532,True,1.3181713725476887,True,1.88274871405709,True,0.0,False
119,119,20100402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4543,0.0,0.0,0.0,0.0,1,1,0.9949552057205253,False,1.7594737176117257,True,1.2625362415540353,True,1.9057607368987421,True,0.0,False
120,120,20100406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0646,0.0,0.0,0.0,0.0,1,1,0.9193801709182721,False,1.6098956394350614,True,1.143053242737267,False,1.758788747476128,True,0.0,False
