,trade_date,涨停比率,跌停比率,地天板比率,天地板比率,天地板比率剪刀差,涨跌停比率剪刀差,连板比率剪刀差,自由流通市值加权涨跌停比率剪刀差,自由流通市值加权连板比率剪刀差,自由流通市值加权地天与天地板比率剪刀差,pct_chg,HMA_raw30,HMA_raw100,HMA30,HMA100,return,value,30/100涨跌停比率剪刀差,1.15涨跌停比率剪刀差,30/100连板比率剪刀差,1.15连板比率剪刀差,30/100自由流通市值加权涨跌停比率剪刀差,1.15自由流通市值加权涨跌停比率剪刀差,30/100自由流通市值加权连板比率剪刀差,1.15自由流通市值加权连板比率剪刀差,30/100自由流通市值加权地天与天地板比率剪刀差,1.15自由流通市值加权地天与天地板比率剪刀差,hs300
315,20231122,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-1.0235,0,0,0,0,1.0618136833722254,1,0.8857010823456324,False,1.306743696211419,True,2.02017291372969,True,1.5125365097792722,True,0,False,0.9190257917052973
316,20231123,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.4826,0,0,0,0,1.0669379962081798,1,0.6435916760049566,False,1.014946799527107,False,1.566553761502627,True,1.1685251591324828,True,0,False,0.9234610101760671
317,20231124,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.6602,0,0,0,0,1.0598940715572134,1,0.42105394192353396,False,0.7073544802224933,False,1.1606544989826704,True,0.8098395163261914,False,0,False,0.9173643205868847
318,20231127,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.004246,0.0,0,-0.7368,0,0,0,0,1.0598940715572134,1,0.20116223361979166,False,0.3826485130862671,False,0.7644575206481142,False,0.43552019014125537,False,0,False,0.9106051802728005
319,20231128,0.0066666666666666,0.0,0,0,0,0.0066666666666666,0.0033333333333333,0.00473,0.004246,0,0.1874,0,0,0,0,1.0598940715572134,1,0.1281509160425788,False,0.039359790203377966,False,0.9288367339498547,False,0.04452229404798432,False,0,False,0.9123116543806317
320,20231129,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.8588,0,0,0,0,1.0598940715572134,1,0.3438754762909714,False,0.9694640186709239,False,1.471786154034448,True,2.21428985714088,True,0,False,0.9044767218928108
321,20231130,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.2263,0,0,0,0,1.0622926118411473,1,0.4899445076711438,False,1.4425459619100436,True,1.718710637897626,True,2.8211139017257474,True,0,False,0.9065235527144542
322,20231201,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.381,0,0,0,0,1.0582452769900326,1,0.5695325133594028,False,1.6553612612912274,True,1.7699359087862752,True,2.9331207266121586,True,0,False,0.9030696979786121
323,20231204,0.0,0.0066666666666666,0,0,0,-0.0066666666666666,0.0,-0.00373,0.0,0,-0.653,0,0,0,0,1.0513349353312875,1,0.592668320310453,False,1.6924473341173905,True,1.686007176403354,True,2.803663165797428,True,0,False,0.8971726528508118
324,20231205,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-1.904,0,0,0,0,1.0313175181625798,1,0.2865913368043843,False,1.5924685695099747,True,1.2114758390007154,True,2.5185779443150826,True,0,False,0.8800904855405324
325,20231206,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.00083,0.0,0,0.1574,0,0,0,0,1.0329408119361676,1,-0.02633940893528308,False,1.3713163007016718,True,0.7417299173143099,False,2.1093684819440712,True,0,False,0.8814757479647731
326,20231207,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.2446,0,0,0,0,1.0304142387101718,1,-0.11994081929226999,False,1.184479564291747,True,0.4409193276631858,False,1.7874200827816042,True,0,False,0.8793196582852514
327,20231208,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.0034799999999999,0.0,0,0.2412,0,0,0,0,1.0328995978539408,1,-0.1636239302935947,False,1.020959129294319,False,0.2314414510882708,False,1.5218723794490636,True,0,False,0.8814405773010355
328,20231211,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.0011799999999999,0.0,0,0.5881,0,0,0,0,1.0389740803889198,1,0.017608045300018443,False,0.8727407508606064,False,0.4593744977630452,False,1.2930033796102753,True,0,False,0.886624329336143
329,20231212,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.2149,0,0,0,0,1.0412068356876756,1,0.3680729091294197,False,0.7334191829298717,False,0.7760737267706148,False,1.0868956543464128,False,0,False,0.8885296850198863
330,20231213,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-1.6691,0,0,0,0,1.0412068356876756,1,0.5924088339032471,False,0.5975333898914421,False,0.9494501224806412,False,0.8930996431640454,False,0,False,0.8736992360472193
331,20231214,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.5235,0,0,0,0,1.0412068356876756,1,0.693386651447324,False,0.4524356051590551,False,0.9839909870752285,False,0.6881901406800253,False,0,False,0.8691254205465121
332,20231215,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.00108,0.0,0,-0.3106,0,0,0,0,1.0412068356876756,1,0.7075093106556043,False,0.29690967998322004,False,0.9028286087532834,False,0.47066385787960363,False,0,False,0.8664259169902946
333,20231218,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.3647,0,0,0,0,1.0412068356876756,1,0.797398770197898,False,0.12956012967455033,False,0.8097668498406333,False,0.23883873655502166,False,0,False,0.863266061671031
334,20231219,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.00108,0.0,0,0.1404,0,0,0,0,1.0412068356876756,1,0.7982233067658334,False,-0.05122307724149942,False,0.6640963497524462,False,-0.009176010401581247,False,0,False,0.8644780872216171
335,20231220,0.0,0.0033333333333333,0,0,0,-0.0033333333333333,0.0,-0.00207,0.0,0,-1.0959,0,0,0,0,1.0412068356876756,1,0.9205605069907734,False,-0.24730807828575507,False,0.6256788765256014,False,-0.27551514017259837,False,0,False,0.8550042718637554
336,20231221,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.00063,0.0,0,1.0119,0,0,0,0,1.0412068356876756,1,0.8473366788458484,False,-0.38161659997876524,False,0.4173957648176476,False,-0.45593113540900687,False,0,False,0.8636560600907447
337,20231222,0.0,0.0033333333333333,0,0,0,-0.0033333333333333,0.0,-0.002,0.0,0,0.1909,0,0,0,0,1.0412068356876756,1,0.923462129927326,False,-0.46217149466666124,False,0.3193981148232515,False,-0.5623276178950222,False,0,False,0.8653047795094578
338,20231225,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.0018,0.0,0,0.3063,0,0,0,0,1.0412068356876756,1,0.7855574370796113,False,-0.49847742235943204,False,0.03061281897698247,False,-0.6084448045690267,False,0,False,0.8679552080490953
339,20231226,0.0033333333333333,0.0,0,0,0,0.0033333333333333,0.0,0.00108,0.0,0,-0.677,0,0,0,0,1.0412068356876756,1,0.8264082117551463,False,-0.5019527716082889,False,0.013877790029158246,False,-0.6103669005679471,False,0,False,0.8620791512906029
340,20231227,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.3479,0,0,0,0,1.0412068356876756,1,0.9592683910129997,False,-0.4864918469406547,False,0.10292028538614295,False,-0.5871474877565616,False,0,False,0.8650783246579429
341,20231228,0.03,0.0,0,0,0,0.03,0.0,0.01916,0.0,0,2.3434,0,0,0,0,1.0412068356876756,1,1.015115733623559,False,-0.4692410702085213,False,0.16523892168504958,False,-0.5616461437358677,False,0,False,0.885350570117977
342,20231229,0.01,0.0,0,0,0,0.01,0.01,0.0159,0.0159,0,0.4853,0,0,0,0,1.0412068356876756,1,2.0824387059048926,True,-0.4498705391690365,False,1.762080105082164,True,-0.5335090929439852,False,0,False,0.8896471764347595
343,20240102,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-1.3045,0,0,0,0,1.0412068356876756,1,2.7079509740103758,True,2.2688057699181323,True,2.9269377984619602,True,2.8256307593101178,True,0,False,0.8780417290181681
344,20240103,0.0,0.0033333333333333,0,0,0,-0.0033333333333333,0.0,-0.004085,0.0,0,-0.2379,0,0,0,0,1.0387298046255746,1,2.858279571683003,True,3.061932568417189,True,3.203233499000859,True,3.5239510845219004,True,0,False,0.8759528677448339
345,20240104,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.9249,0,0,0,0,1.0291225926625927,1,2.7281916163539965,True,3.2420676901887373,True,3.0649373165821636,True,3.5898253043100277,True,0,False,0.8678511796710621
346,20240105,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,-0.536,0,0,0,0,1.0236064955659212,1,2.4703686127750384,True,3.128899600375242,True,2.775388318152337,True,3.3839489153772293,True,0,False,0.8631994973480251
